adoption_id,record_id,date,quantity,book_id
9,46,5/4/2015,108,625
10,46,11/6/2015,391,595
11,46,2/9/2016,208,958
12,46,12/30/2015,643,626
13,46,4/22/2015,550,622
14,46,2/15/2016,70,639
15,46,11/12/2015,163,603
16,46,7/12/2015,199,570
17,46,6/1/2015,514,598
18,46,11/6/2015,599,690
19,46,7/12/2015,158,695
20,46,5/4/2015,135,787
21,46,11/16/2015,349,646
22,46,3/29/2015,154,597
1,47,8/30/2015,183,477
2,47,4/8/2015,126,612
3,47,4/15/2015,371,623
4,47,5/22/2015,698,623
5,47,8/8/2015,689,898
6,47,5/5/2015,451,974
7,47,2/24/2016,248,629
8,47,1/10/2016,432,688
9,47,12/3/2015,309,627
10,47,5/18/2015,633,952
11,47,5/1/2015,314,490
12,47,2/24/2016,137,632
13,47,5/22/2015,117,687
14,47,5/11/2015,331,611
15,47,6/30/2015,426,927
16,47,11/30/2015,560,917
17,47,7/7/2015,481,550
18,47,11/4/2015,473,595
19,47,3/17/2015,465,568
20,47,12/15/2015,448,934
21,47,4/12/2015,38,677
22,47,5/5/2015,462,632
23,47,7/1/2015,272,785
24,47,7/9/2015,26,592
25,47,4/2/2015,64,560
26,47,12/31/2015,697,626
1,48,10/17/2015,617,924
2,48,4/16/2015,690,918
3,48,11/23/2015,247,561
4,48,11/18/2015,60,937
5,48,1/31/2016,167,692
6,48,12/30/2015,582,603
1,49,11/17/2015,163,933
2,49,9/14/2015,497,594
3,49,9/10/2015,700,910
4,49,9/4/2015,572,608
5,49,12/8/2015,617,930
6,49,2/25/2016,465,686
7,49,10/26/2015,202,704
8,49,11/6/2015,563,610
9,49,5/12/2015,81,636
10,49,6/16/2015,121,680
11,49,10/3/2015,107,964
12,49,3/29/2015,146,959
13,49,1/7/2016,448,678
14,49,4/16/2015,228,943
15,49,7/20/2015,322,925
16,49,1/4/2016,649,594
17,49,4/23/2015,488,480
18,49,6/12/2015,100,937
19,49,11/17/2015,104,899
20,49,10/20/2015,422,896
21,49,3/11/2015,51,604
22,49,5/1/2015,442,571
23,49,12/16/2015,487,486
1,50,7/31/2015,278,633
2,50,4/26/2015,575,574
3,50,8/7/2015,313,929
4,50,7/3/2015,563,932
5,50,5/9/2015,287,572
6,50,11/21/2015,268,678
7,50,2/9/2016,292,600
8,50,7/5/2015,28,559
9,50,4/1/2015,546,967
10,50,12/10/2015,593,701
11,50,4/12/2015,447,615
12,50,2/29/2016,489,936
13,50,1/1/2016,153,608
14,50,8/16/2015,273,594
15,50,1/29/2016,489,685
16,50,3/29/2015,93,566
17,50,9/7/2015,105,948
18,50,4/27/2015,665,563
19,50,9/7/2015,394,944
20,50,8/2/2015,543,585
21,50,5/1/2015,297,930
22,50,7/27/2015,420,550
23,50,5/7/2015,172,904
24,50,5/3/2015,621,964
25,50,2/14/2016,37,557
26,50,12/10/2015,190,707
27,50,10/15/2015,312,923
28,50,12/19/2015,495,563
29,50,11/20/2015,653,482
30,50,12/9/2015,363,591
31,50,1/28/2016,290,614
1,51,7/21/2015,260,625
2,51,12/25/2015,349,567
3,51,6/3/2015,219,548
4,51,5/13/2015,197,676
5,51,11/9/2015,310,934
6,51,5/11/2015,65,952
7,51,7/28/2015,375,546
8,51,9/16/2015,510,562
9,51,1/14/2016,402,570
10,51,4/25/2015,213,688
11,51,3/6/2016,176,636
12,51,1/16/2016,48,685
13,51,3/6/2016,599,599
14,51,12/11/2015,676,613
15,51,9/9/2015,596,947
1,52,12/12/2015,413,473
2,52,7/26/2015,512,958
3,52,9/23/2015,511,952
4,52,12/15/2015,372,563
1,53,5/2/2015,350,704
2,53,1/26/2016,222,477
3,53,1/16/2016,154,793
4,53,2/25/2016,635,560
5,53,4/22/2015,277,686
6,53,8/6/2015,464,899
7,53,9/29/2015,228,553
8,53,6/10/2015,212,923
9,53,12/2/2015,283,983
10,53,5/21/2015,180,975
11,53,1/4/2016,66,896
12,53,6/2/2015,675,623
13,53,1/8/2016,509,967
14,53,4/3/2015,476,485
15,53,6/7/2015,467,683
1,54,6/22/2015,303,703
2,54,8/29/2015,126,940
3,54,2/23/2016,305,943
4,54,1/31/2016,204,624
1,55,5/6/2015,290,625
2,55,4/3/2015,153,475
3,55,4/19/2015,391,588
4,55,3/30/2015,42,683
5,55,10/16/2015,528,892
6,55,1/2/2016,359,567
7,55,11/14/2015,518,958
8,55,1/17/2016,457,559
9,55,1/25/2016,291,551
10,55,6/3/2015,606,947
11,55,11/4/2015,480,785
12,55,4/15/2015,465,704
13,55,2/8/2016,414,593
14,55,11/19/2015,171,564
15,55,6/30/2015,44,586
16,55,5/29/2015,243,564
17,55,5/20/2015,278,488
18,55,10/17/2015,116,612
19,55,7/30/2015,288,896
20,55,11/30/2015,342,911
21,55,7/7/2015,203,615
22,55,5/8/2015,623,547
23,55,12/13/2015,567,960
24,55,5/21/2015,41,696
1,56,8/1/2015,128,643
2,56,12/10/2015,454,689
3,56,3/8/2015,666,951
4,56,6/28/2015,419,489
5,56,9/30/2015,328,569
6,56,10/11/2015,111,984
7,56,2/13/2016,84,974
8,56,12/18/2015,372,614
9,56,6/4/2015,89,684
10,56,9/25/2015,488,787
11,56,3/15/2015,668,792
12,56,5/18/2015,596,703
13,56,12/5/2015,329,478
14,56,11/16/2015,349,913
15,56,3/16/2015,615,574
16,56,1/22/2016,348,486
17,56,8/16/2015,629,676
1,57,6/29/2015,96,964
2,57,5/25/2015,543,981
3,57,2/14/2016,177,897
4,57,8/9/2015,308,600
5,57,2/8/2016,696,489
1,58,4/27/2015,124,598
2,58,11/1/2015,629,683
3,58,4/1/2015,35,980
4,58,5/26/2015,200,683
5,58,2/5/2016,265,969
6,58,12/22/2015,674,684
7,58,10/3/2015,172,547
8,58,2/8/2016,429,574
9,58,1/28/2016,432,974
10,58,11/24/2015,605,787
11,58,1/1/2016,677,611
12,58,1/15/2016,498,595
13,58,1/7/2016,76,956
14,58,3/14/2015,527,566
15,58,11/14/2015,385,636
16,58,4/7/2015,430,934
17,58,8/25/2015,348,489
18,58,9/20/2015,321,607
19,58,8/6/2015,45,954
20,58,12/1/2015,673,910
21,58,2/14/2016,153,486
1,59,11/4/2015,440,614
2,59,6/12/2015,172,611
3,59,11/2/2015,457,608
4,59,12/2/2015,323,600
5,59,5/15/2015,336,604
6,59,12/15/2015,54,689
7,59,7/10/2015,466,912
8,59,9/11/2015,614,980
9,59,11/20/2015,63,611
10,59,11/11/2015,28,695
11,59,9/9/2015,346,589
12,59,3/21/2015,626,953
13,59,7/18/2015,102,636
14,59,3/5/2016,318,970
15,59,3/4/2016,365,483
16,59,7/5/2015,673,678
17,59,2/7/2016,564,698
18,59,8/19/2015,478,934
19,59,2/27/2016,537,965
20,59,12/6/2015,295,604
21,59,11/23/2015,52,550
22,59,9/26/2015,443,683
23,59,1/20/2016,249,488
24,59,10/31/2015,104,935
25,59,5/9/2015,178,790
26,59,11/22/2015,370,549
27,59,8/14/2015,249,632
28,59,6/2/2015,167,913
29,59,4/14/2015,25,783
30,59,5/17/2015,689,590
1,60,9/10/2015,259,968
2,60,9/16/2015,277,785
3,60,2/7/2016,111,925
4,60,3/25/2015,649,934
5,60,5/13/2015,217,981
6,60,8/9/2015,469,609
7,60,11/26/2015,694,627
8,60,3/26/2015,165,594
9,60,9/8/2015,371,590
10,60,10/21/2015,304,478
11,60,7/5/2015,618,785
12,60,2/17/2016,382,927
13,60,7/21/2015,385,567
14,60,3/23/2015,475,624
15,60,11/8/2015,75,685
16,60,9/3/2015,434,695
17,60,2/21/2016,289,593
18,60,12/28/2015,80,574
19,60,4/25/2015,623,949
20,60,2/28/2016,534,631
21,60,12/13/2015,215,936
22,60,6/15/2015,606,621
23,60,5/20/2015,238,792
24,60,5/3/2015,51,637
25,60,7/4/2015,51,474
1,61,4/24/2015,166,926
2,61,7/12/2015,149,952
3,61,1/22/2016,361,492
4,61,8/2/2015,131,569
5,61,6/18/2015,226,984
6,61,1/23/2016,69,548
7,61,4/8/2015,79,972
8,61,4/10/2015,125,598
9,61,8/16/2015,519,588
10,61,5/4/2015,130,611
11,61,4/9/2015,229,560
12,61,11/4/2015,57,783
13,61,8/11/2015,452,631
14,61,5/29/2015,251,984
15,61,6/20/2015,307,984
16,61,2/20/2016,436,927
1,62,12/20/2015,35,937
2,62,5/15/2015,364,895
3,62,10/31/2015,335,608
4,62,11/17/2015,106,555
5,62,10/30/2015,678,588
6,62,5/25/2015,231,891
7,62,9/21/2015,283,793
8,62,5/22/2015,301,943
9,62,11/18/2015,252,611
10,62,6/2/2015,690,894
11,62,12/8/2015,53,684
12,62,12/26/2015,184,697
13,62,1/1/2016,124,678
14,62,11/16/2015,391,478
15,62,8/4/2015,440,676
16,62,12/13/2015,418,562
17,62,7/20/2015,41,932
18,62,7/16/2015,423,590
19,62,5/26/2015,401,487
20,62,3/22/2015,459,627
21,62,12/23/2015,176,694
22,62,5/21/2015,236,969
23,62,11/29/2015,445,615
24,62,6/17/2015,202,696
1,63,10/16/2015,199,603
2,63,7/31/2015,162,984
3,63,10/20/2015,204,926
4,63,9/19/2015,45,488
5,63,10/24/2015,387,478
1,64,2/27/2016,385,597
2,64,10/24/2015,377,489
3,64,10/10/2015,142,598
4,64,8/14/2015,80,918
5,64,6/8/2015,198,786
6,64,7/25/2015,141,891
7,64,12/18/2015,151,629
8,64,11/10/2015,236,958
9,64,8/24/2015,430,938
10,64,7/16/2015,382,922
11,64,1/28/2016,185,784
12,64,10/24/2015,684,631
13,64,10/7/2015,641,892
14,64,3/18/2015,441,938
15,64,2/8/2016,108,938
16,64,6/29/2015,177,952
17,64,3/31/2015,243,932
18,64,11/23/2015,592,953
19,64,8/16/2015,659,968
1,65,9/26/2015,75,583
2,65,8/29/2015,163,481
3,65,7/30/2015,171,684
4,65,9/4/2015,405,652
5,65,6/25/2015,353,607
6,65,10/14/2015,184,588
7,65,11/7/2015,490,583
8,65,5/26/2015,675,955
9,65,12/12/2015,451,688
10,65,10/6/2015,537,923
11,65,1/24/2016,165,603
12,65,5/16/2015,220,919
13,65,1/12/2016,59,940
14,65,3/4/2016,146,707
15,65,11/29/2015,67,638
16,65,6/5/2015,78,914
17,65,6/27/2015,522,786
18,65,5/19/2015,661,942
19,65,10/20/2015,699,933
20,65,9/11/2015,246,474
21,65,4/12/2015,181,618
22,65,3/31/2015,626,632
23,65,9/21/2015,563,792
24,65,2/7/2016,597,695
25,65,7/9/2015,587,785
26,65,4/6/2015,393,942
27,65,6/26/2015,609,652
28,65,10/25/2015,181,918
29,65,11/19/2015,115,703
30,65,3/26/2015,161,585
31,65,1/25/2016,648,551
32,65,8/11/2015,207,546
33,65,9/10/2015,502,949
1,66,3/5/2016,197,784
2,66,2/7/2016,198,615
3,66,5/18/2015,642,488
4,66,4/18/2015,534,703
5,66,2/20/2016,403,589
6,66,9/29/2015,334,787
1,67,5/17/2015,391,648
2,67,5/29/2015,675,489
3,67,9/26/2015,204,904
4,67,10/6/2015,40,693
5,67,5/13/2015,361,678
6,67,1/6/2016,82,682
7,67,6/9/2015,204,615
8,67,11/23/2015,289,916
9,67,4/20/2015,68,625
10,67,3/12/2015,321,706
11,67,1/23/2016,429,632
12,67,3/7/2015,547,911
13,67,10/18/2015,460,965
14,67,1/12/2016,38,937
15,67,9/20/2015,451,556
16,67,12/28/2015,690,979
1,68,9/11/2015,464,685
2,68,9/20/2015,155,906
3,68,7/21/2015,670,554
4,68,9/24/2015,321,898
5,68,8/16/2015,354,938
6,68,7/8/2015,396,588
7,68,3/23/2015,463,479
8,68,6/14/2015,438,475
9,68,6/12/2015,263,788
10,68,5/2/2015,511,927
11,68,9/27/2015,152,948
12,68,7/28/2015,233,633
13,68,4/15/2015,595,677
14,68,3/26/2015,355,892
15,68,2/5/2016,520,893
16,68,6/23/2015,356,686
17,68,4/29/2015,166,974
18,68,1/11/2016,113,694
19,68,11/17/2015,365,944
20,68,6/9/2015,175,687
21,68,8/24/2015,564,957
22,68,9/26/2015,499,893
23,68,4/18/2015,118,975
24,68,12/2/2015,209,613
25,68,7/18/2015,399,936
26,68,2/7/2016,102,586
27,68,12/8/2015,559,705
28,68,8/1/2015,78,590
1,69,7/6/2015,601,785
2,69,12/4/2015,324,481
3,69,11/4/2015,85,560
4,69,10/5/2015,189,953
5,69,10/1/2015,647,980
6,69,1/1/2016,196,953
7,69,6/6/2015,675,922
8,69,4/12/2015,289,922
9,69,9/9/2015,490,695
1,70,2/21/2016,485,585
2,70,8/20/2015,501,783
3,70,5/17/2015,579,492
4,70,7/21/2015,665,590
5,70,4/22/2015,176,689
6,70,2/24/2016,159,973
7,70,8/26/2015,44,787
8,70,4/2/2015,681,894
9,70,1/25/2016,40,951
10,70,4/10/2015,262,484
11,70,1/18/2016,107,919
12,70,1/14/2016,203,926
13,70,10/10/2015,509,921
14,70,12/1/2015,109,704
15,70,8/28/2015,496,551
16,70,12/22/2015,148,904
1,71,6/17/2015,100,897
2,71,2/21/2016,422,972
3,71,5/11/2015,632,603
1,72,1/14/2016,60,894
2,72,6/8/2015,70,556
3,72,9/18/2015,126,480
4,72,10/5/2015,509,938
5,72,12/29/2015,183,594
1,73,6/6/2015,603,563
2,73,12/12/2015,219,624
3,73,4/21/2015,638,594
4,73,12/12/2015,645,492
5,73,11/9/2015,653,909
6,73,3/14/2015,536,935
7,73,7/7/2015,637,923
8,73,6/25/2015,42,788
9,73,12/24/2015,266,707
10,73,5/16/2015,157,981
11,73,9/11/2015,636,918
12,73,6/24/2015,192,557
13,73,9/3/2015,280,474
14,73,8/11/2015,119,926
15,73,10/7/2015,382,972
16,73,12/25/2015,163,912
17,73,2/23/2016,554,930
18,73,2/6/2016,348,566
19,73,1/30/2016,589,950
1,74,2/23/2016,622,583
2,74,12/10/2015,290,911
3,74,1/17/2016,126,646
4,74,10/10/2015,614,897
5,74,12/3/2015,44,611
6,74,4/26/2015,455,895
7,74,11/29/2015,430,590
8,74,4/16/2015,207,970
9,74,10/23/2015,51,686
10,74,10/28/2015,582,643
11,74,12/18/2015,306,972
12,74,5/5/2015,161,570
13,74,5/13/2015,276,957
14,74,7/5/2015,580,949
15,74,3/21/2015,502,677
16,74,12/31/2015,415,487
17,74,4/17/2015,46,492
18,74,1/31/2016,682,483
19,74,5/8/2015,288,678
20,74,12/28/2015,321,598
21,74,10/26/2015,150,566
22,74,11/23/2015,677,683
23,74,7/17/2015,264,895
24,74,5/15/2015,392,489
25,74,9/24/2015,680,626
26,74,10/11/2015,553,492
27,74,11/11/2015,297,596
28,74,1/14/2016,551,595
29,74,11/21/2015,127,926
30,74,8/13/2015,487,692
31,74,6/19/2015,178,572
1,75,12/16/2015,647,704
2,75,4/28/2015,417,947
1,76,5/23/2015,88,934
2,76,3/19/2015,198,609
3,76,6/25/2015,532,934
4,76,4/3/2015,621,954
1,77,4/27/2015,605,680
2,77,4/7/2015,294,588
3,77,5/4/2015,144,547
4,77,10/21/2015,507,616
5,77,9/30/2015,564,481
6,77,11/17/2015,45,588
7,77,3/12/2015,433,929
8,77,9/20/2015,521,693
9,77,3/20/2015,80,913
10,77,9/10/2015,312,686
11,77,12/1/2015,269,707
12,77,3/5/2016,386,978
13,77,2/12/2016,451,548
14,77,7/24/2015,696,561
15,77,8/5/2015,378,930
16,77,1/17/2016,517,547
17,77,8/23/2015,44,599
18,77,6/14/2015,43,567
19,77,10/20/2015,139,568
1,78,4/21/2015,57,923
2,78,11/1/2015,485,924
3,78,11/5/2015,225,598
1,79,12/27/2015,580,570
2,79,6/5/2015,426,615
3,79,6/30/2015,595,692
4,79,3/26/2015,689,705
5,79,8/5/2015,229,943
6,79,11/10/2015,326,790
7,79,10/10/2015,251,546
8,79,9/4/2015,278,564
9,79,12/1/2015,159,693
10,79,12/18/2015,395,684
11,79,6/1/2015,686,706
12,79,6/5/2015,690,484
13,79,8/15/2015,495,590
14,79,4/25/2015,161,792
15,79,6/7/2015,25,626
16,79,4/29/2015,171,929
17,79,9/26/2015,417,479
18,79,10/14/2015,660,960
19,79,3/4/2016,445,791
20,79,10/29/2015,206,643
21,79,2/6/2016,342,970
22,79,12/19/2015,538,476
23,79,7/6/2015,336,697
24,79,8/18/2015,308,612
25,79,12/11/2015,272,701
26,79,12/3/2015,370,685
27,79,9/5/2015,322,693
28,79,9/14/2015,400,622
29,79,10/30/2015,555,938
30,79,8/22/2015,308,696
31,79,12/5/2015,526,563
32,79,9/15/2015,105,706
33,79,3/2/2016,544,616
34,79,3/13/2015,319,707
1,80,1/30/2016,692,681
2,80,5/12/2015,242,785
3,80,9/30/2015,469,959
4,80,2/9/2016,631,611
5,80,5/24/2015,488,683
6,80,8/10/2015,242,554
7,80,11/26/2015,576,593
1,81,5/3/2015,654,944
2,81,9/3/2015,34,622
3,81,3/9/2015,67,613
1,82,9/5/2015,505,984
2,82,12/25/2015,70,949
3,82,5/29/2015,647,924
4,82,8/31/2015,434,599
5,82,11/26/2015,636,623
6,82,3/2/2016,31,609
7,82,1/12/2016,79,639
8,82,9/10/2015,482,487
9,82,2/23/2016,291,947
10,82,6/29/2015,409,954
11,82,5/23/2015,262,559
12,82,1/17/2016,322,638
13,82,5/23/2015,213,926
14,82,5/25/2015,81,479
15,82,3/25/2015,505,616
16,82,7/12/2015,393,632
17,82,10/21/2015,128,583
18,82,9/7/2015,58,938
19,82,9/3/2015,158,595
20,82,8/24/2015,579,942
21,82,5/11/2015,598,472
22,82,12/18/2015,457,616
23,82,1/6/2016,361,789
24,82,11/24/2015,488,957
25,82,3/30/2015,579,636
26,82,8/9/2015,240,952
27,82,8/2/2015,139,938
28,82,5/21/2015,622,568
29,82,7/1/2015,633,706
30,82,5/28/2015,699,603
31,82,2/20/2016,370,616
32,82,11/11/2015,162,569
33,82,10/16/2015,571,489
34,82,12/14/2015,433,571
35,82,2/24/2016,72,598
1,83,3/25/2015,658,967
2,83,6/18/2015,547,913
3,83,10/5/2015,56,564
4,83,10/11/2015,429,616
5,83,10/4/2015,417,938
6,83,5/25/2015,212,608
7,83,12/18/2015,165,555
8,83,12/4/2015,699,704
9,83,11/20/2015,181,909
10,83,12/28/2015,260,906
11,83,9/3/2015,402,922
12,83,8/7/2015,80,927
1,84,10/10/2015,144,980
2,84,6/18/2015,242,617
3,84,6/9/2015,376,956
4,84,1/16/2016,613,642
5,84,4/14/2015,317,621
6,84,8/29/2015,145,489
7,84,1/14/2016,166,610
8,84,9/24/2015,114,589
9,84,9/11/2015,426,906
10,84,3/25/2015,597,786
11,84,5/17/2015,338,555
12,84,11/29/2015,116,481
13,84,8/29/2015,265,611
14,84,11/20/2015,666,487
15,84,4/21/2015,94,968
16,84,7/16/2015,306,583
17,84,5/1/2015,223,951
18,84,12/11/2015,430,623
19,84,4/28/2015,492,703
20,84,10/15/2015,45,490
21,84,12/5/2015,543,681
1,85,5/27/2015,211,563
2,85,5/11/2015,65,955
3,85,8/4/2015,498,959
4,85,9/28/2015,213,642
1,86,12/25/2015,27,488
2,86,9/19/2015,242,481
3,86,5/8/2015,597,480
4,86,5/22/2015,567,624
5,86,4/5/2015,322,950
6,86,2/29/2016,312,896
7,86,2/1/2016,219,693
8,86,7/14/2015,272,944
9,86,4/12/2015,286,474
10,86,6/8/2015,645,917
11,86,11/16/2015,316,551
12,86,9/30/2015,322,676
1,87,5/17/2015,35,786
2,87,9/29/2015,673,588
3,87,12/1/2015,506,973
4,87,2/6/2016,464,603
5,87,7/16/2015,33,622
6,87,6/10/2015,541,600
7,87,5/16/2015,595,919
8,87,12/24/2015,418,695
9,87,3/29/2015,595,568
10,87,1/11/2016,425,644
11,87,10/10/2015,154,695
12,87,6/5/2015,170,792
13,87,4/12/2015,386,628
14,87,9/17/2015,359,925
15,87,10/26/2015,384,574
16,87,5/18/2015,361,474
17,87,8/4/2015,242,490
18,87,1/24/2016,665,979
19,87,3/10/2015,417,970
20,87,4/1/2015,499,905
21,87,12/24/2015,46,911
22,87,12/20/2015,224,626
23,87,7/23/2015,681,546
1,88,6/15/2015,579,784
2,88,5/13/2015,291,909
3,88,4/27/2015,675,947
4,88,7/11/2015,135,905
5,88,1/23/2016,631,897
6,88,11/8/2015,515,923
7,88,10/31/2015,51,970
8,88,11/1/2015,319,638
9,88,1/29/2016,423,911
10,88,5/26/2015,362,624
11,88,6/1/2015,410,479
12,88,5/15/2015,685,789
13,88,8/24/2015,295,917
14,88,1/12/2016,393,682
15,88,8/30/2015,73,678
16,88,11/26/2015,442,489
17,88,11/4/2015,85,965
18,88,9/28/2015,313,690
19,88,9/22/2015,353,896
20,88,12/21/2015,373,591
21,88,4/29/2015,341,954
22,88,2/23/2016,193,983
23,88,9/11/2015,645,950
24,88,8/6/2015,227,569
25,88,11/13/2015,313,704
26,88,3/17/2015,444,594
27,88,7/13/2015,172,483
1,89,9/20/2015,116,626
2,89,2/23/2016,56,484
3,89,1/30/2016,510,968
4,89,5/10/2015,153,636
5,89,10/11/2015,522,486
6,89,9/10/2015,232,489
7,89,9/5/2015,166,913
8,89,6/11/2015,229,600
9,89,6/29/2015,528,610
10,89,11/13/2015,107,912
11,89,7/7/2015,109,782
12,89,11/17/2015,562,687
13,89,1/7/2016,328,564
14,89,12/9/2015,564,897
15,89,2/5/2016,275,480
16,89,2/14/2016,177,649
17,89,3/11/2015,314,898
18,89,6/15/2015,554,935
19,89,8/2/2015,395,612
20,89,1/4/2016,95,548
21,89,3/16/2015,465,782
22,89,8/6/2015,440,556
23,89,7/27/2015,338,946
24,89,12/2/2015,678,940
1,90,2/10/2016,160,555
2,90,7/12/2015,81,979
3,90,3/2/2016,319,976
4,90,10/6/2015,553,978
5,90,9/12/2015,419,590
6,90,5/17/2015,536,556
7,90,10/7/2015,136,905
8,90,12/26/2015,248,490
9,90,5/29/2015,416,784
10,90,5/10/2015,329,600
11,90,7/12/2015,493,784
12,90,11/10/2015,660,631
13,90,8/31/2015,574,701
14,90,8/23/2015,541,981
15,90,10/7/2015,413,695
16,90,6/1/2015,187,958
17,90,8/3/2015,257,981
18,90,10/8/2015,97,930
19,90,5/25/2015,633,894
20,90,12/12/2015,486,643
21,90,8/2/2015,551,930
22,90,2/13/2016,147,920
23,90,6/21/2015,452,625
24,90,10/11/2015,509,937
25,90,5/14/2015,432,596
26,90,8/3/2015,498,586
27,90,6/14/2015,184,959
28,90,2/23/2016,280,932
29,90,2/2/2016,279,631
30,90,7/12/2015,167,924
31,90,2/28/2016,527,965
32,90,5/30/2015,616,937
1,91,4/27/2015,106,570
2,91,10/30/2015,118,618
3,91,5/8/2015,299,487
4,91,11/15/2015,211,924
5,91,6/22/2015,337,694
6,91,10/30/2015,228,592
7,91,10/20/2015,418,955
8,91,10/22/2015,48,631
9,91,5/9/2015,36,891
10,91,6/1/2015,538,476
11,91,1/14/2016,44,975
12,91,2/21/2016,311,927
13,91,6/22/2015,244,604
14,91,1/7/2016,683,944
15,91,12/25/2015,48,557
16,91,3/6/2016,484,558
17,91,1/23/2016,603,563
18,91,10/20/2015,286,906
19,91,7/2/2015,163,646
20,91,5/3/2015,486,593
21,91,9/18/2015,653,918
22,91,5/18/2015,116,567
23,91,3/4/2016,364,572
24,91,7/20/2015,288,559
1,92,2/3/2016,416,637
2,92,4/13/2015,605,930
3,92,5/13/2015,391,693
4,92,8/10/2015,678,897
5,92,5/6/2015,527,621
6,92,1/7/2016,444,600
7,92,12/27/2015,165,677
8,92,9/28/2015,356,616
9,92,3/31/2015,238,615
10,92,5/26/2015,408,552
11,92,2/22/2016,38,622
12,92,5/15/2015,287,603
13,92,1/5/2016,243,630
14,92,10/25/2015,177,612
15,92,2/3/2016,357,690
16,92,6/28/2015,428,563
17,92,11/23/2015,29,563
18,92,5/12/2015,382,954
19,92,2/29/2016,392,564
20,92,2/15/2016,678,487
21,92,10/8/2015,549,791
22,92,1/27/2016,363,894
23,92,3/15/2015,455,967
24,92,6/5/2015,164,590
25,92,10/6/2015,495,642
26,92,4/15/2015,612,593
27,92,9/27/2015,595,692
28,92,1/15/2016,223,950
29,92,7/1/2015,48,918
30,92,8/29/2015,614,953
31,92,12/2/2015,568,960
32,92,1/11/2016,449,947
1,93,7/17/2015,106,920
2,93,10/15/2015,89,906
3,93,11/20/2015,615,946
4,93,8/2/2015,608,914
5,93,7/4/2015,372,488
6,93,5/30/2015,678,631
7,93,2/3/2016,261,938
8,93,4/7/2015,269,677
9,93,10/22/2015,345,562
10,93,10/25/2015,543,680
11,93,1/15/2016,319,677
12,93,7/23/2015,260,936
13,93,3/20/2015,322,556
14,93,1/30/2016,443,921
15,93,4/16/2015,457,891
16,93,2/19/2016,555,915
17,93,11/18/2015,447,592
18,93,10/23/2015,80,705
19,93,3/10/2015,640,559
20,93,4/1/2015,522,609
21,93,7/12/2015,45,611
22,93,2/15/2016,271,905
23,93,9/27/2015,433,974
24,93,12/1/2015,96,976
25,93,11/7/2015,151,686
26,93,9/26/2015,324,554
27,93,3/14/2015,635,479
1,94,10/28/2015,255,627
2,94,2/15/2016,219,926
3,94,3/21/2015,28,784
4,94,3/14/2015,427,918
5,94,7/18/2015,531,925
6,94,9/28/2015,672,912
7,94,1/6/2016,58,951
8,94,1/5/2016,348,649
9,94,9/9/2015,312,920
10,94,10/4/2015,656,927
11,94,12/20/2015,695,485
12,94,10/19/2015,104,694
13,94,12/14/2015,375,596
14,94,2/16/2016,641,970
15,94,7/16/2015,426,687
16,94,6/9/2015,673,967
17,94,2/18/2016,625,614
18,94,9/22/2015,636,566
19,94,4/11/2015,143,624
20,94,8/21/2015,164,983
21,94,4/3/2015,28,782
22,94,8/16/2015,568,927
23,94,8/31/2015,184,564
24,94,1/31/2016,420,563
25,94,10/14/2015,166,932
26,94,10/12/2015,382,485
27,94,8/16/2015,577,919
28,94,3/3/2016,370,604
29,94,2/17/2016,669,792
30,94,6/25/2015,611,649
1,95,9/28/2015,596,925
2,95,4/2/2015,368,586
3,95,10/5/2015,604,489
4,95,2/13/2016,120,790
5,95,4/13/2015,34,701
1,96,5/4/2015,46,553
2,96,12/2/2015,206,616
1,97,7/17/2015,26,589
2,97,6/10/2015,285,707
3,97,1/25/2016,43,615
4,97,4/18/2015,31,550
5,97,10/31/2015,558,547
6,97,2/12/2016,275,608
7,97,10/29/2015,594,925
8,97,2/15/2016,651,681
9,97,10/16/2015,142,477
10,97,7/28/2015,176,571
11,97,6/15/2015,162,957
12,97,6/19/2015,680,631
13,97,4/4/2015,566,613
14,97,6/14/2015,641,689
15,97,1/25/2016,388,706
16,97,4/12/2015,655,707
17,97,2/18/2016,377,788
18,97,11/13/2015,547,633
19,97,1/19/2016,36,554
20,97,9/29/2015,78,629
21,97,5/5/2015,287,980
22,97,4/26/2015,190,930
23,97,3/7/2015,475,923
24,97,10/11/2015,326,910
25,97,9/29/2015,583,695
26,97,8/22/2015,561,567
27,97,4/15/2015,374,955
28,97,11/19/2015,205,681
29,97,5/8/2015,576,599
30,97,6/7/2015,117,643
31,97,9/2/2015,576,696
1,98,11/25/2015,400,597
2,98,8/21/2015,565,612
3,98,1/30/2016,590,594
4,98,3/10/2015,268,614
5,98,1/27/2016,539,705
6,98,4/22/2015,407,622
7,98,11/8/2015,645,598
8,98,1/17/2016,116,553
9,98,12/20/2015,373,610
10,98,1/26/2016,652,490
11,98,8/5/2015,403,952
12,98,8/11/2015,675,591
13,98,11/14/2015,125,613
14,98,3/14/2015,553,567
15,98,7/9/2015,690,587
16,98,9/22/2015,392,919
17,98,4/11/2015,335,695
18,98,1/12/2016,102,590
19,98,3/5/2016,598,554
20,98,12/11/2015,357,954
21,98,2/19/2016,27,783
22,98,4/30/2015,301,638
23,98,3/3/2016,584,547
24,98,9/29/2015,503,983
25,98,12/7/2015,309,615
26,98,4/8/2015,570,983
27,98,9/5/2015,445,895
28,98,11/30/2015,318,935
1,99,1/6/2016,531,688
